Protein ID,Protein Description,Peptides,PSMs,n113,n114,n115,n116,n117,n118,n119,n121,GOannotation,Training
sp|P08752|GNAI2_MOUSE,Guanine nucleotide-binding protein G(i) subunit alpha-2,3,3,0.497764874,0.252765455,0.06271166,0.096833725,0.0461429,0.021645327,0.018816839,0.00331922,PLM-SKE,
sp|P12382|K6PL_MOUSE,"6-phosphofructokinase, liver type",3,3,0.059601358,0.065017112,0.026505806,0.101159834,0.089848148,0.143155604,0.259655698,0.255056441,null,
sp|P08249|MDHM_MOUSE,"Malate dehydrogenase, mitochondrial",3,3,0.025552593,0.043825753,0.011908723,0.116438789,0.425215802,0.295512886,0.081545454,0,MIT,
sp|Q8BLN5|ERG7_MOUSE,Lanosterol synthase,3,3,0.187637387,0.182025666,0.114641338,0.238225731,0.136418581,0.091251283,0.034696511,0.015103502,ERT,
sp|P26039|TLN1_MOUSE,Talin-1,3,3,0.284740281,0.142452729,0.023369882,0.120434753,0.071873881,0.080572562,0.111463932,0.165091979,PLM-SKE,
sp|Q9WV84|NDKM_MOUSE,"Nucleoside diphosphate kinase, mitochondrial",3,3,0.048054094,0.064168506,0.022912021,0.092345014,0.305787087,0.301979803,0.134786928,0.029966548,MIT,
sp|Q3UVK0|ERMP1_MOUSE,Endoplasmic reticulum metallopeptidase 1 (multiple isoforms),3,3,0.21299152,0.127306226,0.125657369,0.172558854,0.140575981,0.136016508,0.051882538,0.033011004,ERT,
sp|Q02053|UBA1_MOUSE,Ubiquitin-like modifier-activating enzyme 1,3,3,0.0260629,0.063076904,0,0.050587366,0,0.021904879,0.021600305,0.816767647,null,CYT
sp|P35486|ODPA_MOUSE,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",3,3,0.023799287,0.034287144,0.014038543,0.095058328,0.400316549,0.333365352,0.095683227,0.00345157,MIT,
sp|Q5NBX1|COBL_MOUSE,Protein cordon-bleu (multiple isoforms),3,3,0.223456217,0.230902245,0.062326297,0.171670256,0.087567097,0.087898017,0.088257565,0.047922307,null,
sp|Q8VCM8|NCLN_MOUSE,Nicalin,3,3,0.034231981,0.079204268,0.037343552,0.217039085,0.282613637,0.269931334,0.0726411,0.006995043,ERT,
sp|Q68FD5|CLH_MOUSE,Clathrin heavy chain 1,3,3,0.088247305,0.09697636,0.033207777,0.201483209,0.176139858,0.082597578,0.147340028,0.174007886,PLM-MIT-VES-MEL,
sp|Q9WV54|ASAH1_MOUSE,Acid ceramidase,3,3,0.064850573,0.189302963,0.045713815,0.350724921,0.200521321,0.098899254,0.02612231,0.023864844,LYS,
sp|Q9D0E1|HNRPM_MOUSE,Heterogeneous nuclear ribonucleoprotein M (multiple isoforms),3,3,0.030814118,0.034115132,0.0119887,0.05129535,0.066899612,0.160564334,0.559113252,0.085209501,NUC,RIB
sp|Q9EQ06|DHB11_MOUSE,Estradiol 17-beta-dehydrogenase 11 (multiple isoforms),3,3,0.031585114,0.112993293,0.068169408,0.272790596,0.260248775,0.194580208,0.053538148,0.00609446,ECM,
sp|O55234|PSB5_MOUSE,Proteasome subunit beta type-5,3,3,0.056377275,0.090902347,0.007770378,0.073902703,0.049802843,0.058862993,0.157751863,0.504629597,#N/A,
sp|Q61584|FXR1_MOUSE,Fragile X mental retardation syndrome-related protein 1 (multiple isoforms),3,3,0.021962856,0.030194154,0.011690948,0.053440389,0.086268996,0.152939245,0.607409567,0.036093845,NUC-RIB,
sp|Q8CGK3|LONM_MOUSE,"Lon protease homolog, mitochondrial",3,3,0.03705076,0.046495749,0.003082453,0.09182701,0.331680232,0.350854988,0.108039481,0.030969327,null,
sp|Q9D6R2|IDH3A_MOUSE,"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial (multiple isoforms)",3,3,0.028025301,0.017673446,0.018649053,0.056957125,0.396430109,0.344564835,0.128198816,0.009501313,MIT,
sp|Q91VW5|GOGA4_MOUSE,Golgin subfamily A member 4,3,3,0.204061743,0.275718868,0.039172434,0.232822977,0.148466293,0.066242199,0.027332161,0.006183324,GOL,
sp|Q9WVK4|EHD1_MOUSE,EH domain-containing protein 1,3,3,0.250501059,0.250676152,0.067656516,0.17903535,0.08225452,0.071360957,0.073604509,0.024910938,PLM-END-VES,
sp|P62717|RL18A_MOUSE,60S ribosomal protein L18a,3,3,0.063528983,0.09900508,0.005080991,0.214063322,0.193695328,0.17703278,0.133023742,0.114569775,RIB,
sp|O88569|ROA2_MOUSE,Heterogeneous nuclear ribonucleoproteins A2/B1 (multiple isoforms),3,3,0.032938701,0.030060592,0.010390879,0.032622116,0.040968633,0.134787408,0.604257336,0.113974334,NUC,RIB
sp|P32507|PVRL2_MOUSE,Poliovirus receptor-related protein 2 (multiple isoforms),3,3,0.260928666,0.230169807,0.072861078,0.212612912,0.09553368,0.062345116,0.04078253,0.02476621,PLM,
sp|Q3UIL6|PKHA7_MOUSE,Pleckstrin homology domain-containing family A member 7 (multiple isoforms),3,3,0.211451182,0.141307346,0.03290841,0.143542892,0.162760419,0.158364608,0.114711457,0.034953687,PLM-SKE,
sp|Q99KI0|ACON_MOUSE,"Aconitate hydratase, mitochondrial",3,3,0.017294674,0.044167497,0.019834092,0.097947367,0.393550285,0.288733898,0.12287898,0.015593206,MIT,
sp|Q3U7R1|ESYT1_MOUSE,Extended synaptotagmin-1 (multiple isoforms),3,3,0.093591162,0.157030937,0.063185702,0.271471336,0.226877005,0.16016816,0.027675699,0,null,
sp|Q9JLB0|MPP6_MOUSE,MAGUK p55 subfamily member 6 (multiple isoforms),3,3,0.168506592,0.156520208,0.02791606,0.153249688,0.112510754,0.289240666,0.049090126,0.042965905,null,
sp|Q60597|ODO1_MOUSE,"2-oxoglutarate dehydrogenase, mitochondrial (multiple isoforms)",3,3,0.015481059,0.043919921,0.018482366,0.10379707,0.429028882,0.306924562,0.076461455,0.005904685,MIT,
sp|P97461|RS5_MOUSE,40S ribosomal protein S5,3,3,0.07007978,0.053807766,0.024239263,0.079122847,0.1108002,0.127020907,0.437066523,0.097862714,RIB,
sp|P62281|RS11_MOUSE,40S ribosomal protein S11,3,3,0.059717904,0.057445564,0.031330843,0.103504221,0.106735519,0.116976401,0.408483041,0.115806507,null,
sp|P13597|ICAM1_MOUSE,Intercellular adhesion molecule 1 (multiple isoforms),3,3,0.150036513,0.315431659,0.041185529,0.302373547,0.110213742,0.060184339,0.02000812,0.000566552,null,
sp|Q8VBZ3|CLPT1_MOUSE,Cleft lip and palate transmembrane protein 1 homolog,3,3,0.082706385,0.105493993,0.218832777,0.229112655,0.145477245,0.105870036,0.066162112,0.046344797,null,
sp|P17426|AP2A1_MOUSE,AP-2 complex subunit alpha-1 (multiple isoforms),3,3,0.145891519,0.110460326,0.05076441,0.201251689,0.197155736,0.155532122,0.109356486,0.029587712,PLM-VES,
sp|P52479|UBP10_MOUSE,Ubiquitin carboxyl-terminal hydrolase 10 (multiple isoforms),3,3,0.034475109,0.050780617,0.008532945,0.067899878,0.095391284,0.138828182,0.550892619,0.053199366,NUC-END,RIB
sp|P51150|RAB7A_MOUSE,Ras-related protein Rab-7a,3,3,0.029659067,0.167038668,0.050550747,0.351631753,0.206616444,0.134896913,0.041689199,0.017917209,GOL-LYS-END-VES-MEL,
sp|P16460|ASSY_MOUSE,Argininosuccinate synthase,3,3,0.078808352,0.094812929,0.029997298,0.114971091,0.092955794,0.168179044,0.281779856,0.138495636,null,
sp|P97311|MCM6_MOUSE,DNA replication licensing factor MCM6,3,3,0.018643102,0.047859138,0.014973156,0.044601789,0.038765782,0.113649362,0.092331447,0.629176225,null,
sp|P20152|VIME_MOUSE,Vimentin,3,3,0.045879094,0.070425732,0.018112766,0.103959901,0.127877136,0.243160054,0.285016264,0.105569054,CYT,
sp|Q9R0E1|PLOD3_MOUSE,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",3,3,0.079726769,0.117854651,0.049438173,0.201915593,0.214156566,0.211815279,0.08855879,0.036534181,ERT,
sp|P51881|ADT2_MOUSE,ADP/ATP translocase 2,3,3,0.007106592,0.021699483,0.021840966,0.096171954,0.452196113,0.298396156,0.102588737,0,MIT,
sp|Q99PV0|PRP8_MOUSE,Pre-mRNA-processing-splicing factor 8,3,3,0.016430464,0.036404475,0.006873465,0.055447485,0.067604277,0.167251231,0.514453967,0.135534637,NUC,
sp|Q64737|PUR2_MOUSE,Trifunctional purine biosynthetic protein adenosine-3 (multiple isoforms),3,3,0.052319834,0.071964418,0.019844493,0.054808155,0.026768496,0.037091013,0.051523644,0.685679947,null,
sp|Q9CY58|PAIRB_MOUSE,Plasminogen activator inhibitor 1 RNA-binding protein (multiple isoforms),3,3,0.037922725,0.049300112,0.015139856,0.086755273,0.099720869,0.136713016,0.435868565,0.138579584,NUC,
sp|Q9DCN2|NB5R3_MOUSE,NADH-cytochrome b5 reductase 3 (multiple isoforms),3,3,0.031782779,0.129958151,0.028879839,0.231583161,0.282930395,0.236403277,0.058461788,6.09E-07,ERT-MIT-CYT,
tr|Q5CZY9|Q5CZY9_MOUSE,Rps16 protein,3,3,0.024264082,0.054588696,0.015992811,0.105134041,0.15619737,0.166316772,0.346437237,0.131068992,null,
sp|Q80Y17|L2GL1_MOUSE,Lethal(2) giant larvae protein homolog 1,3,3,0.196423149,0.184264816,0.102040892,0.169855605,0.107459124,0.09933336,0.084860395,0.055762661,null,
sp|Q5SUR0|PUR4_MOUSE,Phosphoribosylformylglycinamidine synthase,3,3,0.037740885,0.039104834,0.012183161,0.038462632,0.04203217,0.086304448,0.061671282,0.682500588,null,
sp|P62827|RAN_MOUSE,GTP-binding nuclear protein Ran,3,3,0.041616817,0.033845408,0.009635123,0.006348664,0.024844928,0.05528761,0.036335073,0.792086377,NUC-MEL,
sp|P29758|OAT_MOUSE,"Ornithine aminotransferase, mitochondrial",3,3,0.024860573,0.039637204,0.020453739,0.102537712,0.410952522,0.296354264,0.094895468,0.010308517,MIT,
sp|Q99LE6|ABCF2_MOUSE,ATP-binding cassette sub-family F member 2,3,3,0.066986329,0.078143278,0.003959439,0.110109812,0.124429142,0.163515519,0.375448783,0.077407697,null,
sp|O55142|RL35A_MOUSE,60S ribosomal protein L35a,3,3,0.074721133,0.090438134,0.014457458,0.059100151,0.039440705,0.046228539,0.090895284,0.584718597,MIT-RIB,
sp|Q99JR1|SFXN1_MOUSE,Sideroflexin-1,3,3,0.038790429,0.045796517,0.009756393,0.114327783,0.40949256,0.28455838,0.089833209,0.007444729,MIT,
sp|P32037|GTR3_MOUSE,"Solute carrier family 2, facilitated glucose transporter member 3",3,3,0.38202369,0.246227564,0.059641374,0.160518406,0.087365657,0.050896062,0.012507873,0.000819374,null,
tr|Q6P4T2|Q6P4T2_MOUSE,Activating signal cointegrator 1 complex subunit 3-like 1,3,3,0.045837089,0.08271201,0.017334911,0.089177834,0.095905243,0.188326512,0.300513341,0.180193062,#N/A,
sp|O55143|AT2A2_MOUSE,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 (multiple isoforms),3,3,0.12647833,0.169790088,0.063105842,0.260408054,0.185126671,0.141536752,0.046258428,0.007295836,null,ERT-GOL
sp|P49717|MCM4_MOUSE,DNA replication licensing factor MCM4,3,3,0.090285566,0.07341449,0.031680766,0.092318823,0.134661903,0.148515733,0.144626442,0.284496276,null,
sp|Q8R2Y2|MUC18_MOUSE,Cell surface glycoprotein MUC18 (multiple isoforms),3,3,0.364313969,0.238695843,0.056781332,0.189425335,0.092501716,0.040381902,0.011226662,0.006673242,null,
sp|Q9CXT8|MPPB_MOUSE,Mitochondrial-processing peptidase subunit beta,3,3,0.020231493,0.045826118,0.007005313,0.106110275,0.433953785,0.288758217,0.086502496,0.011612302,MIT,
sp|Q9CQQ7|AT5F1_MOUSE,"ATP synthase subunit b, mitochondrial",3,3,0.016793503,0.031217758,0.001261969,0.134062809,0.410134664,0.302144865,0.103700854,0.000683579,null,
sp|P45952|ACADM_MOUSE,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",3,3,0.013741474,0.032552439,0.038828203,0.096107538,0.413696466,0.305210696,0.096542465,0.00332072,MIT,
sp|P80317|TCPZ_MOUSE,T-complex protein 1 subunit zeta,3,3,0.064736048,0.059594064,0.040223352,0.065529671,0.054370074,0.121057548,0.246378508,0.348110735,COM,
sp|P45376|ALDR_MOUSE,Aldose reductase,3,3,0.066768018,0.090422469,0.019824735,0.077547032,0.054931992,0.039334772,0.03267587,0.618495113,null,
sp|Q8BGH2|SAM50_MOUSE,Sorting and assembly machinery component 50 homolog,3,3,0.018516334,0.034505101,0.007571067,0.092316654,0.424613517,0.314256705,0.097563522,0.0106571,MIT,
sp|P08003|PDIA4_MOUSE,Protein disulfide-isomerase A4,3,3,0.096472024,0.159414077,0.045520706,0.23928545,0.212830684,0.175840945,0.058184045,0.012452068,ERT-MEL,
sp|P47963|RL13_MOUSE,60S ribosomal protein L13,3,3,0.078301872,0.076881177,0.054579368,0.116872471,0.128767447,0.119637574,0.350108003,0.074852089,RIB,
sp|Q9CZW5|TOM70_MOUSE,Mitochondrial import receptor subunit TOM70,3,3,0.021094618,0.047825894,0.00969773,0.114839731,0.354346016,0.346685245,0.0972665,0.008244266,MIT,
sp|Q9ESD7|DYSF_MOUSE,Dysferlin (multiple isoforms),3,3,0.144586892,0.219119259,0.045244221,0.177901298,0.104139918,0.112852943,0.14480544,0.051350029,VES,
tr|Q3UAI4|Q3UAI4_MOUSE,Putative uncharacterized protein,3,3,0.033511978,0.045654437,0.012312815,0.052755968,0.073035561,0.12053516,0.47775544,0.18443864,NUC,
sp|O88696|CLPP_MOUSE,"Putative ATP-dependent Clp protease proteolytic subunit, mitochondrial",3,3,0.061433536,0.050956094,0.027908001,0.094619346,0.33807166,0.263651793,0.110478449,0.052881121,MIT,
sp|P39447|ZO1_MOUSE,Tight junction protein ZO-1,3,3,0.197786786,0.152098349,0.036175526,0.17682207,0.158913354,0.129283471,0.106890277,0.042030167,PLM-NUC,
sp|P53026|RL10A_MOUSE,60S ribosomal protein L10a,3,3,0.10937887,0.061379728,0.030468586,0.091478863,0.127172422,0.136345706,0.389548957,0.054226868,MIT-RIB,
sp|P97379|G3BP2_MOUSE,Ras GTPase-activating protein-binding protein 2 (multiple isoforms),3,3,0.118194497,0.115650277,0.057837247,0.142325789,0.10801056,0.105850158,0.318279001,0.033852471,null,
sp|Q8JZN5|ACAD9_MOUSE,"Acyl-CoA dehydrogenase family member 9, mitochondrial",3,3,0.027707295,0.043534723,0.009829291,0.095360145,0.358533888,0.297272182,0.120015226,0.047747249,MIT,
sp|P06745|G6PI_MOUSE,Glucose-6-phosphate isomerase,3,3,0.046815346,0.069741941,0.02551201,0.041277228,0.011139453,0,0.015717018,0.789797005,ECM,CYT
sp|P84091|AP2M1_MOUSE,AP-2 complex subunit mu,3,3,0.170713882,0.136351736,0.037196548,0.194279177,0.180301559,0.143263922,0.102734555,0.035158622,PLM-MIT-VES,
sp|Q5U458|DJC11_MOUSE,DnaJ homolog subfamily C member 11,3,3,0.039595229,0.04145165,0.025810213,0.100836181,0.410879261,0.293936069,0.084581356,0.002910041,MIT,
sp|Q80U72|SCRIB_MOUSE,Protein scribble homolog (multiple isoforms),3,3,0.485723101,0.167819067,0.034667757,0.120864681,0.065995413,0.044019355,0.01777956,0.063131066,PLM,PLM
sp|P39061|COIA1_MOUSE,Collagen alpha-1(XVIII) chain (multiple isoforms),3,3,0.139559273,0.105804068,0.040678578,0.23088842,0.216779481,0.184252389,0.068356282,0.013681508,ECM,
sp|P17427|AP2A2_MOUSE,AP-2 complex subunit alpha-2,3,3,0.104672615,0.112951457,0.102000101,0.184900831,0.19238203,0.160356479,0.112795669,0.029940818,PLM-VES,
sp|Q9JIF7|COPB_MOUSE,Coatomer subunit beta,3,3,0.014567127,0.077384036,0.06267609,0.236809565,0.237966698,0.192150448,0.108358116,0.07008792,null,
sp|P12787|COX5A_MOUSE,"Cytochrome c oxidase subunit 5A, mitochondrial",3,3,0.026232722,0.039877924,0.009512928,0.095380145,0.4254616,0.307788193,0.09427483,0.001471658,MIT,
sp|Q6A4J8|UBP7_MOUSE,Ubiquitin carboxyl-terminal hydrolase 7 (multiple isoforms),3,3,0.015657678,0.029849105,0.011293267,0.046510426,0.040597691,0.084446719,0.120442723,0.65120239,null,
sp|P70372|ELAV1_MOUSE,ELAV-like protein 1,3,3,0.026473339,0.035118056,0.016991941,0.04592138,0.058850926,0.154839925,0.553893772,0.107910661,NUC,
sp|Q9DCW4|ETFB_MOUSE,Electron transfer flavoprotein subunit beta,3,3,0.021143323,0.040538606,0.008941056,0.094797615,0.399180916,0.307469159,0.10405466,0.023874665,MIT,
sp|P23249|MOV10_MOUSE,Putative helicase MOV-10,3,3,0.03305257,0.060625449,0.015783694,0.085598348,0.111504439,0.206170045,0.3795155,0.107749955,null,RIB
sp|Q8C129|LCAP_MOUSE,Leucyl-cystinyl aminopeptidase,3,3,0.123310475,0.235535115,0.165859257,0.25642902,0.110435256,0.069098691,0.030783168,0.008549019,PLM,
sp|P20060|HEXB_MOUSE,Beta-hexosaminidase subunit beta,3,3,0.103813694,0.148592254,0.105865936,0.303456762,0.200183093,0.084166688,0.042141481,0.011780091,LYS,LYS-END
sp|O55029|COPB2_MOUSE,Coatomer subunit beta',3,3,0.032453032,0.099277343,0.014442928,0.236614542,0.216436971,0.204295998,0.103783328,0.092695858,null,
sp|Q61879|MYH10_MOUSE,Myosin-10,3,3,0.072859945,0.059876285,0.028712948,0.112956445,0.209291863,0.332638887,0.122590738,0.061072889,CYT-SKE,
sp|O08749|DLDH_MOUSE,"Dihydrolipoyl dehydrogenase, mitochondrial",3,3,0.040128873,0.037607882,0.038146673,0.093641782,0.396636875,0.296487825,0.092256355,0.005093736,MIT,
sp|Q9R1P3|PSB2_MOUSE,Proteasome subunit beta type-2,3,3,0.03495379,0.043694657,0.004237678,0.042697316,0.026636024,0.030530702,0.059779955,0.757469877,NUC-PSO,
sp|P00761|TRYP_PIG,< No description >,2,2,0.093227241,0.129324578,0.024054134,0.155682675,0.156697959,0.151927125,0.145523278,0.14356301,null,
sp|P62242|RS8_MOUSE,40S ribosomal protein S8,2,2,0.018050348,0.039240951,0.022965679,0.100634176,0.111138563,0.123426084,0.45265142,0.131892779,RIB,
sp|P47962|RL5_MOUSE,60S ribosomal protein L5,2,2,0.129954737,0.138041351,0.050790416,0.153417716,0.119340179,0.143451068,0.176991206,0.088013325,NUC-RIB,
sp|Q8BWT1|THIM_MOUSE,"3-ketoacyl-CoA thiolase, mitochondrial",2,2,0.008448732,0.035060513,0.011266219,0.098780447,0.425212115,0.318578318,0.097202124,0.005451532,MIT,
sp|Q02819|NUCB1_MOUSE,Nucleobindin-1,2,2,0.105129763,0.099722122,0.095358139,0.217365354,0.184839436,0.13618077,0.116975358,0.044429059,GOL,
sp|Q9CW03|SMC3_MOUSE,Structural maintenance of chromosomes protein 3,2,2,0.036856118,0.05641364,0.018397739,0.086781909,0.089367867,0.325953707,0.344933665,0.041295355,NUC,
sp|Q99JY0|ECHB_MOUSE,"Trifunctional enzyme subunit beta, mitochondrial",2,2,0.018402933,0.036550402,0.012914247,0.102698228,0.399873034,0.305858356,0.123702798,0,MIT,
sp|Q99MN9|PCCB_MOUSE,"Propionyl-CoA carboxylase beta chain, mitochondrial",2,2,0.041274153,0.051737441,0.048841729,0.095339121,0.384988638,0.277448635,0.090855717,0.009514566,MIT,MIT
sp|Q9DC61|MPPA_MOUSE,Mitochondrial-processing peptidase subunit alpha,2,2,0.01864611,0.036505757,0.011715502,0.101318974,0.428309518,0.295685238,0.104066778,0.003752123,MIT,MIT
sp|O70378|CX4NB_MOUSE,Neighbor of COX4,2,2,0.078429931,0.090560278,0.077015242,0.202090446,0.182267552,0.192996594,0.051553422,0.125086535,ERT,
sp|Q9DB20|ATPO_MOUSE,"ATP synthase subunit O, mitochondrial",2,2,0.017195754,0.033517393,0.021556133,0.091144285,0.443623814,0.299896524,0.093066096,0,PLM-MIT-COM,
sp|Q8BIJ6|SYIM_MOUSE,"Isoleucyl-tRNA synthetase, mitochondrial",2,2,0.047429601,0.076612172,0.021566899,0.089951789,0.333289528,0.273128026,0.142424759,0.015597225,MIT,
sp|Q9Z210|PX11B_MOUSE,Peroxisomal membrane protein 11B,2,2,0.028550479,0.062940987,0.00799048,0.134304714,0.231507158,0.402123179,0.101151705,0.031431298,MIT-PER,
sp|O08810|U5S1_MOUSE,116 kDa U5 small nuclear ribonucleoprotein component,2,2,0.034159453,0.042937582,0.014007591,0.073431901,0.070973248,0.138537819,0.402687463,0.223264942,NUC,
sp|Q07417|ACADS_MOUSE,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",2,2,0.030143971,0.037271052,0.013604912,0.091075417,0.416103591,0.31002153,0.098039752,0.003739776,MIT,
sp|O09167|RL21_MOUSE,60S ribosomal protein L21,2,2,0.053652658,0.098949701,0.017203602,0.151884886,0.186788596,0.140678317,0.22846693,0.122375312,RIB,
sp|Q9WTP6|KAD2_MOUSE,"Adenylate kinase 2, mitochondrial (multiple isoforms)",2,2,0.018471439,0.037629766,0.010636941,0.118677792,0.537338907,0.168316155,0.066823252,0.042105747,MIT,
sp|Q8BSY0|ASPH_MOUSE,Aspartyl/asparaginyl beta-hydroxylase,2,2,0.048851316,0.132621273,0.015518202,0.250759818,0.25713735,0.241523492,0.053588548,0,ERT,
sp|P35293|RAB18_MOUSE,Ras-related protein Rab-18,2,2,0.071974346,0.203651818,0.022525604,0.332258625,0.209435236,0.118917806,0.041236565,0,PLM,
sp|Q61739|ITA6_MOUSE,Isoform Alpha-6X1A of Integrin alpha-6,2,2,0.278413131,0.202363674,0.097263554,0.177093256,0.117193165,0.079718703,0.036455114,0.011499403,ECM,PLM
sp|P62702|RS4X_MOUSE,"40S ribosomal protein S4, X isoform",2,2,0.03784589,0.057068875,0.018131685,0.105955187,0.110881864,0.112252709,0.425008477,0.132855313,null,
sp|Q9WUA3|K6PP_MOUSE,6-phosphofructokinase type C (multiple isoforms),2,2,0.054182201,0.079163999,0.018145155,0.081804084,0.104428292,0.167132537,0.237836631,0.257307101,null,
sp|Q61391|NEP_MOUSE,Neprilysin,2,2,0.158979726,0.341408161,0.032602713,0.237393041,0.09919445,0.054963795,0.04916361,0.026294503,PLM-VES,
sp|Q9CXW4|RL11_MOUSE,60S ribosomal protein L11,2,2,0.031353819,0.073983386,0.028488925,0.14882072,0.136433951,0.148458724,0.35553295,0.076927525,NUC-RIB,
sp|P16858|G3P_MOUSE,Glyceraldehyde-3-phosphate dehydrogenase,2,2,0.021308099,0.062982113,0,0.055552166,0.02850647,0.033992016,0.068905451,0.728753684,NUC-CYT,
sp|Q9DCX2|ATP5H_MOUSE,"ATP synthase subunit d, mitochondrial",2,2,0.037101304,0.036056237,0.021524359,0.085264417,0.258167624,0.185963462,0.356639839,0.019282758,MIT,
sp|P35564|CALX_MOUSE,Calnexin,2,2,0.075776934,0.136153543,0.104291388,0.269537455,0.207544667,0.165908229,0.040787785,0,ERT-MEL,
sp|O88630|GOSR1_MOUSE,Golgi SNAP receptor complex member 1,2,2,0.083668899,0.137223869,0.047064907,0.194981061,0.166530637,0.116244994,0.083865632,0.170420002,#N/A,
tr|Q3THH1|Q3THH1_MOUSE,Putative uncharacterized protein,2,2,0.101222591,0.155426515,0.057843214,0.256510717,0.207889584,0.167594768,0.046014291,0.007498321,null,
sp|O88477|IF2B1_MOUSE,Insulin-like growth factor 2 mRNA-binding protein 1,2,2,0.044186438,0.066076745,0.008774779,0.087644421,0.146914697,0.239824516,0.3121906,0.094387804,NUC,
sp|P70460|VASP_MOUSE,Vasodilator-stimulated phosphoprotein,2,2,0.177676433,0.184651011,0.046800315,0.165322102,0.073129133,0.067565383,0.105642042,0.17921358,PLM-CYT-SKE,
sp|P25976|UBF1_MOUSE,Nucleolar transcription factor 1 (multiple isoforms),2,2,0.060090394,0.080783937,0.033953485,0.120831261,0.118053244,0.356560306,0.164156197,0.065571176,NUC,NUC
sp|A2ASQ1|AGRIN_MOUSE,Agrin (multiple isoforms),2,2,0.079258706,0.125896779,0.079360015,0.24786275,0.228122255,0.178433842,0.061065653,0,PLM-ECM,
sp|P46664|PURA2_MOUSE,Adenylosuccinate synthetase isozyme 2,2,2,0.05973932,0.080548431,0.019784824,0.071381596,0.025819349,0.021744242,0.006304401,0.714677838,null,
sp|Q7TMK9|HNRPQ_MOUSE,Heterogeneous nuclear ribonucleoprotein Q (multiple isoforms),2,2,0.041886982,0.051877594,0.010242089,0.065857776,0.083650065,0.149447267,0.456285694,0.140752534,NUC,
sp|Q6X893|CTL1_MOUSE,Choline transporter-like protein 1 (multiple isoforms),2,2,0.170179647,0.13596877,0.043174927,0.189361648,0.183256241,0.179630471,0.0604841,0.037944196,PLM-MIT,
