IPI,UniProt,Name,Log[Intensity],NumPeptides,"Mito (Fr4)","ER (Fr11)","Golgi (Fr13)","ERGDV (Fr14)","EE (Fr16)","RE/TGN (Fr17)","PM (Fr19)","PS (Fr20)","Cyto (Fr30)",Nucleus
IPI00230204,P05201,"glutamate oxaloacetate transaminase 1, soluble ",5.10628115454972,5,,,,,,,,,0.00067135366843,
IPI00230212,P10649,"glutathione S-transferase, mu 1 ",6.13423541156098,5,,,,,,,,,0.00025906111008,
IPI00230241,P56382,"ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit ",4.011597494,1,0.01113261212331,,,,,,,,,
IPI00230264,P27661,"H2A histone family, member X ",4.10874525476554,2,,,0.00057463087939,0.01042658637366,,,,,,138.808197145906
IPI00230319,Q9JJL3,"Solute carrier organic anion transporter family member 1B2 ",3.92052385339844,5,,0.00109252486522,,,,,,,,
IPI00230351,Q9Z1Z4,"Sdha protein ",4.54749021528292,5,0.01016192255113,,,,,,,,0.00242049965096,
IPI00230355,Q8R050,"G1 to phase transition 1 ",3.38927839582636,2,,,,,,,,,0.00020447225754,
IPI00230365,Q9QWL7,"keratin complex 1, acidic, gene 17 ",5.402977909,3,0.0220161098593,,,,,,,,,2.78669241065407
IPI00230394,P14733,"lamin B1 ",2.564432559,5,,,,,,,,,,26.1748441319551
IPI00230415,Q9Z0N1,"eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked ",3.93440661987638,5,0.04623473703361,,,,,,0.00186054973702,,0.00231596993015,
IPI00230416,Q9Z0N2,"eukaryotic translation initiation factor 2, subunit 3, structural gene Y-linked ",3.9078101484158,5,0.04623473703361,0.03476355376216,,,,,,,0.00019560506898,
IPI00230422,Q61335,"B-cell receptor-associated protein 31 ",3.77065503193318,5,,0.02074574956041,,,,0.00325388516992,,,,2.44432058786725
IPI00230427,P34884,"macrophage migration inhibitory factor ",5.02797597812269,3,,,,,,,0.02824075287302,,0.00037543358317,
IPI00230440,P50247,"S-adenosylhomocysteine hydrolase ",6.05848800461629,5,,,,,,,,,0.00114144542486,
IPI00230507,Q9DCX2,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d ",4.366932642,5,0.02512183205769,,,,,,,,,
IPI00230512,P40630,"Transcription factor A, mitochondrial precursor ",2.473690211,1,0.07692007095061,,,,,,,,,
IPI00230540,Q60932,"Voltage-dependent anion-selective channel protein 1 ",4.025960861,5,0.00297544443197,,,,,,,,,
IPI00230550,P50171,"Estradiol 17-beta-dehydrogenase 8 ",3.761274211,1,0.03694205701975,,,,,,,,,
IPI00230594,P04919,"Ensembl_locations(Chr-bp):None Splice isoform Kidney of P04919 Band 3 anion transport protein ",3.139006623,4,0.06615047830363,,,,,,,,,
IPI00230602,Q61584,"Fragile X mental retardation syndrome related protein 1 homolog ",3.11130480344722,2,,,0.01353122682675,0.0141359078358,,,,,,
IPI00230623,P02433,"ribosomal protein L32 ",3.88401799376196,5,,,,0.02151816979033,,0.00145300287705,,,1.0050834147579E-05,
IPI00230649,O08573,"Galectin-9 ",4.56225105442644,5,,,,0.0178123423951,,,,,0.00075059172555,
IPI00230677,Q9JIX8,"Apoptotic chromatin condensation inducer in the nucleus ",3.80950624462362,1,,,,,,,,,,3.85780327794165
IPI00230682,Q9CQV8,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide ",4.85650731124241,5,,,,,,,,,0.0003714619018,
IPI00230692,Q91ZU6,"Bullous pemphigoid antigen 1, isoforms 1/2/3/4 ",4.258725536,1,0.07704941425707,,,,,,,,,
IPI00230707,P61982,"3-monooxgenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide ",4.78696149847817,5,,,,,,,,,0.00035316549791,
IPI00230715,Q9ERS2,"genes associated with retinoid-IFN-induced mortality 19 ",3.831484055,3,0.02533456156995,,,,,,,,,
IPI00230766,P32848,"parvalbumin ",3.76766921090019,3,,,,,,,,,0.00042779746216,
IPI00230767,P14131,"ribosomal protein S16 ",4.95265733285851,5,,0.02915987051922,,,,,,,0.01378145647388,
IPI00261455,,"Ensembl_locations(Chr-bp):6-148168835 ",4.27639295049109,4,,,,,,0.00493921193463,,,,
IPI00262743,Q9CY27,"Synaptic glycoprotein SC2 ",4.05403100127413,3,,0.01661846428562,,0.0051717279817,,,,,,
IPI00263048,Q80Y35,"Nuclear mitotic apparatus protein 1 ",2.52990438513489,5,,,,,,,,,,7.86610390367483
IPI00263313,P32233,"Developmentally regulated GTP-binding protein 1 ",3.80554454015452,2,,,0.0386916942215,0.03677948478559,,0.00426270487624,,,,
IPI00263863,Q64433,"10 kDa heat shock protein, mitochondrial ",4.251737982,3,0.0031272450326,,,,,,,,,
IPI00265025,Q9R0N0,"Galactokinase 1 ",4.30107207892474,4,,,,,,,,,0.00044066908835,
IPI00265274,,"Ensembl_locations(Chr-bp):8-106303609 ",4.50280969828283,5,,0.00677053510978,,,,,,,,
IPI00265352,Q8BGT5,"alanine aminotransferase, similar to",3.78980174361177,2,0.04886434667533,,,,,,,,0.00098081294478,
IPI00265517,Q9Z1N5,"HLA-B-associated transcript 1A ",2.910231393,5,,,,,,,,,,12.8031076444769
IPI00266188,P45591,"Cofilin, muscle isoform ",4.00308327626906,5,,,,,,,,,0.00027641340699,
IPI00266463,Q99MR6,"Arsenite-resistance protein 2 ",3.78537040790684,2,,,,,,,,,,3.02179685550358
IPI00266909,Q8BV47,"RAS GTPASE-ACTIVATING-LIKE PROTEIN IQGAP2 homolog ",3.97768614367393,5,,,,,,,,,0.00091460653903,
IPI00267105,Q9DBN1,"RIKEN cDNA 1300002K09 ",3.17284642773208,2,,,,0.0410018213904,,,,,,
IPI00267407,Q91WS6,"Aldh8a1 protein ",5.22923385531249,5,,,,,,0.01810326641156,,,0.00097617989334,
IPI00267490,,"Ensembl_locations(Chr-bp):16-20159058 ",4.0621997911976,5,,,,,,,0.02425219453871,,0.01325783858159,
IPI00268157,Q9JLJ4,"Elongation of very long chain fatty acids protein 2 ",3.88398046394217,2,,0.00227783860655,,,,,,,,
IPI00268163,Q7TMG0,"Hypothetical protein ",2.64592740907424,5,,,,,,,,,,2.18964819502495
IPI00268553,Q9CVF5,"NAD(P)H menadione oxidoreductase 2, dioxin inducible, full insert sequence. ",4.06942822290603,4,,,,,,,,,0.00026211325118,
IPI00269029,Q8BWP9,"130 kDa GOLGI-LOCALIZED PHOSPHOPROTEIN , similar to",3.66061572479481,4,,,0,,,,,,,
IPI00269031,Q9JMH6,"Thioredoxin reductase 1, cytoplasmic ",4.26168058270647,5,,,,,,,,,0.00019959918688,
IPI00269076,Q9WTP6,"adenylate kinase 2, full insert sequence ",3.92244355521847,5,0.02822053533188,,,,,0.00140109488758,,,0.00041432855363,
IPI00269265,Q80VW0,"cytochrome P450, family 2, subfamily c, polypeptide 70 ",4.42739595023898,5,,0.01197763255691,,,,,,,,
IPI00269481,P47757,"F-actin capping protein beta subunit ",3.64226539157127,3,,,,0.04167501589505,,,,,0.00055954933389,
IPI00269613,Q9QZD9,"Eukaryotic translation initiation factor 3 subunit 2 ",4.22704060701796,5,,,,,,,,,0.00276270423939,
IPI00269662,Q8BG05,"Heterogeneous nuclear ribonucleoprotein A3 ",4.250885788,2,,,,,,,,,,27.7635585313431
IPI00269811,Q91WU3,"Cystathionine beta-synthase, isoform 2 ",4.0793579913568,5,,,,,,,,,0.00483621288485,
IPI00270064,Q99PU8,"HELG ",4.483713233,2,0.04566322794636,,,,,,,,,
IPI00271059,Q91ZR1,"Ras-related protein Rab-4B ",4.22756093179505,2,,0.02770152641624,,,,0.01591676483785,0.01569808522371,,,
IPI00271726,Q9D1B9,"39S ribosomal protein L28, mitochondrial precursor ",2.877283187,2,0.04734614122503,,,,,,,,,
IPI00271986,P56135,"ATP synthase f chain, mitochondrial ",4.071901433,2,0.03157995278181,,,,,,,,,
IPI00272238,O08663,"Methionine aminopeptidase 2 ",3.21707521129848,3,,,,,,0.00613849428338,,,,
IPI00272622,Q8BP48,"Methionine aminopeptidase 1 ",3.49047803487836,2,,,,,,0.00676681779425,0.00522485535005,,,
IPI00272878,P39053,"Dynamin-1 ",3.95344312324236,5,,,,,,0.02736915327128,,,,
IPI00273146,Q8BJ64,"Choline dehydrogenase, mitochondrial precursor ",3.66150469,5,0.04453807963542,,,,,,,,,
IPI00273164,Q8BWF0,"SUCCINATE SEMIALDEHYDE DEHYDROGENASE (EC 1.2.1.24) (NAD(+)-DEPENDENT SUCCINIC SEMIALDEHYDE DEHYDROG ",3.75818231,1,0.1276573222817,,,,,,,,,
IPI00273646,P16858,"glyceraldehyde-3-phosphate dehydrogenase , similar to",5.21512961794797,2,,,,,,,,,0.00054839215777,
IPI00273803,Q9CZM2,"ribosomal protein L15 ",4.46341840566875,5,,,,0.02182607356496,,0.03710710010442,,,,
IPI00274004,Q99KF1,"Glycoprotein 25L2 precursor ",3.74416687714571,3,,0.01424917264465,,0.00500204000418,,0.00983312835831,,,,
IPI00274222,Q9D7B6,"Acyl-CoA dehydrogenase family member 8, mitochondrial precursor ",2.376924651,4,0.04306821031704,,,,,,,,,
IPI00274407,Q8BFR5,"ELONGATION FACTOR TU, MITOCHONDRIAL ",4.290408868,3,0.02939797319908,,,,,,,,,
IPI00275907,Q8CHH7,"HSGCN1 homolog ",3.88840890204721,3,,,,,,0.01182688634696,,,,
IPI00276926,Q8JZU2,"Solute carrier family 25, member 1 ",3.921110593,4,0.02818438633935,,,,,,,,,
IPI00277066,Q80XR6,"Hnrpab protein ",3.94450627505841,3,,,,,,,0.00222258613403,,0.03357400940103,35.3669009182691
IPI00278230,Q9QZ23,"HIRA-interacting protein 5 ",3.36704186201875,1,,,,,,,,,,3.05654589887753
IPI00278498,P61211,"ADP-ribosylation factor-like protein 1 ",3.30537301157728,1,,,0.00220228782289,,,,,,,10.3756677152281
IPI00278804,Q8K021,"Secretory carrier-associated membrane protein 1 ",3.94662466581794,4,,,,,0.00615212882793,,,,,
IPI00279079,Q8K0E8,"Fibrinogen, B beta polypeptide ",4.25319125006399,5,,0.00250586150202,,0.00885141407366,,,,,,
IPI00279218,Q8R146,"Acylamino-acid-releasing enzyme ",3.83227697776909,4,,,,,,,,,0.00833706199438,
IPI00279474,Q8R3D2,"Uridindiphosphoglucosepyrophosphorylase 2 ",4.98538911954935,5,,,,,,0.01482299878734,0.00012812645356,,0.00923222114812,
IPI00280873,Q8BXF6,"hypothetical Initiation factor 2B containing protein, full insert sequence ",2.7458138803273,2,,,,,,,,,0.00136425467979,
IPI00280967,Q8R0B4,"Tardbp protein ",3.654764787,1,,,,,,,,,,30.0267290586532
IPI00281704,,"Ensembl_locations(Chr-bp):19-28563258 ",4.24854847023814,5,,,,0.04638667560768,,,,,,
IPI00283511,Q8K183,"Pyridoxal kinase ",4.07733427679913,4,,,,,,,,,0.00027996858135,
IPI00283531,P19157,"Glutathione S-transferase P 1 ",6.31416327065773,5,,,,,,,,,0.000200314858,
IPI00283577,,"Ensembl_locations(Chr-bp):15-84130612 ",5.45343202929557,5,,0.0168931122983,,,,0.02285629103437,0.00411461066615,,,
IPI00283862,Q9R1P4,"Proteasome subunit alpha type 1 ",4.13626621594912,5,,,,,,,,0.03937305188437,,
IPI00284145,Q6IRU5,"Hypothetical protein ",4.37211494320827,5,,,,,,,0.00705673090854,,,
IPI00284595,Q8R0M3,"SEC24 related gene family, member D ",4.23177440533198,5,,0.04584896590932,,0.04459537896092,0.01382482917018,,,,,
IPI00284806,P00493,"Hypoxanthine-guanine phosphoribosyltransferase ",4.10326766093273,5,,,,,,,,,0.00042603393884,
IPI00284934,Q8VE22,"Mitochondrial ribosomal protein S23 ",3.507495727,1,0.06119776985129,,,,,,,,,
IPI00285029,Q6PB72,"Fatty acid synthase ",5.25130321614919,5,,,,,,,,0.03734015890859,0.00551948789147,
IPI00307837,P10126,"Elongation factor 1-alpha 1 ",5.6548636172775,5,,0.0272793075845,,0.04792942481554,,0.00113263267037,0.01063494089517,,0.02608891456933,
IPI00308162,Q8BH59,"Calcium-binding mitochondrial carrier protein Aralar1 ",4.015191619,4,0.03702913258101,,,,,,,,,
IPI00308324,P26043,"Radixin ",4.32664563941052,5,,0.01621807249363,,,,0.01441181932204,,,0.00217396793967,
IPI00308328,P33267,"Cytochrome P450 2F2 ",5.07275245085732,5,,0.00480228674514,,,,,0.00728870888721,,,
IPI00308402,Q64012,"RNA-binding protein Raly ",3.010094382,2,,,,,,,,,,13.3658444289815
IPI00308882,Q91VD9,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial precursor ",3.952522195,5,0.01484530802436,,,,,,,,,
IPI00308885,P19226,"60 kDa heat shock protein, mitochondrial precursor ",4.867899953,5,0.00904440252415,,,,,,,,,
IPI00308959,Q8VEE9,"Proteasome 26S non-ATPase subunit 5 ",3.51497778105232,2,,,,,,,,,0.01461942447867,
IPI00308971,Q07113,"Cation-independent mannose-6-phosphate receptor precursor ",3.18412193399865,2,,,,,,0.02946524608973,0.01693782125279,,,
IPI00309035,Q91YQ5,"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 67 kDa subunit precursor ",4.195772539,5,0.04760963785899,,,,,,,,,
IPI00309073,O08601,"Microsomal triglyceride transfer protein large subunit precursor ",4.86296749388579,5,,0.00678901064006,,,,,,,,
IPI00309768,O70400,"PDZ and LIM domain protein 1 ",3.63038242912432,2,,,,,,,,,0.00083624171479,
IPI00310035,P35505,"Fumarylacetoacetase ",5.76584847427591,5,,,,,,0.00834450933663,0.02242155378496,,1.34276627704031E-07,
IPI00310059,O70570,"Polymeric-immunoglobulin receptor precursor ",3.84953131145111,5,,,,,0.03062942893312,0.02364611332659,,,,
IPI00310109,Q8BSG8,"lysosomal membrane glycoprotein 2, full insert sequence ",4.51300157567973,5,,,,,,0.00655128434819,,,,
IPI00310240,P14824,"annexin A6, full insert sequence ",4.20065294402488,5,,0.01055042121115,,0.000185210717,,,,,0.00037578669472,
IPI00310658,Q8VC28,"Aldo-keto reductase family 1 member C13 ",4.56301354530929,5,,,,,,,,,5.86797487688498E-05,
IPI00310669,Q8VC30,"cDNA sequence BC021917 ",5.11652391616547,5,,,,,,,,,0.0011258731338,
IPI00310880,Q921K3,"Splicing factor, arginine/serine-rich 6 ",3.427749368,2,,,,,,,,,,19.3467953139773
IPI00310903,Q8VCC1,"Hpgd protein ",3.90852740411851,2,,,,,,,,,0.00093583867212,
IPI00311236,P14148,"60S ribosomal protein L7 ",5.23931992509646,5,,,,,,0.00440569634972,,,,
IPI00311334,Q8VCX0,"cytochrome P450, family 2, subfamily d, polypeptide 13 ",4.58012871276885,5,,,0.04015539210675,,,,0.01928871357059,,,
IPI00311369,Q9JKB1,"Ubiquitin carboxyl-terminal hydrolase isozyme L3 ",3.60108473156631,2,,,,,,,,,0.00232749804889,
IPI00311395,Q922E4,"Ethanolamine-phosphate cytidylyltransferase ",3.41205961992847,4,,,,,,,,,0.00029216202884,
IPI00311445,Q9DAU2,"RIKEN cDNA 3732409C05 ",3.91423629342909,3,,,,,,,,,,2.25619318829881
IPI00311453,Q99KC3,"Nucleolar protein 1 ",3.762801244,2,,,,,,,,,,19.2741520562169
IPI00311493,P05784,"keratin complex 1, acidic, gene 18 ",5.32796976207651,5,,,,,,,0.03365902046527,,,3.55849490998861
IPI00311594,Q922S1,"Farsla protein ",4.19022991699103,5,,,,,,0.00182238429344,,,,
IPI00311682,Q8VDN2,"Sodium/potassium-transporting ATPase alpha-1 chain precursor ",2.79914669156389,5,,,,,,,,,,2.41281944114102
IPI00311809,P14246,"Solute carrier family 2, facilitated glucose transporter, member 2 ",4.08867503648688,1,,0.01170219542851,,,0.03267540729993,,,,,
IPI00311827,Q8BW68,"DEAD (aspartate-glutamate-alanine-aspartate) box polypeptide 6, full insert sequenc ",3.5868677352439,3,,,,,,0.00168458360721,,,0.02258403612269,
IPI00311934,P46460,"Vesicle-fusing ATPase ",3.90586891007664,5,,,,0.04731029532279,0.01533393594657,,,,,
IPI00312058,P24270,"catalase 1, full insert sequence ",5.1725264438407,5,0.05776433123714,,,,,0.02231890576119,,,,
IPI00312063,P35951,"Low-density lipoprotein receptor precursor ",3.95911443429502,5,,,,,,0.00822055667211,,,,
IPI00312128,Q62318,"Transcription intermediary factor 1-beta ",3.09034320208576,5,,,,,,,,,,8.68252748786585
IPI00312468,Q8BWY3,"Eukaryotic peptide chain release factor subunit 1 ",3.59036985656224,4,,0.0244382088018,,,,6.20040637874336E-05,,,,
IPI00313201,P01942,"hemoglobin, beta adult major chain, full insert sequence ",5.72533981994571,5,,,,,,,,,0.00038985931985,
IPI00313222,P47911,"Ribosomal protein L6 ",5.0196843566228,5,,0.03333870938266,,0.03292261758541,,0.00240644534365,,,,
IPI00313236,Q91VD5,"Solute carrier family 27 (Fatty acid transporter), member 5 ",4.69516306120619,5,,0.01390027256945,,,,,,,,
IPI00313275,Q91VH2,"Sorting nexin 9 ",3.80707638407309,4,,,,,,0.03823292138937,0.00115640895287,,,
IPI00313296,Q91VI7,"Ribonuclease/angiogenin inhibitor 1 ",3.77739348950539,4,,,,,,,,,0.00014059905398,
IPI00313475,Q91VR2,"ATP synthase gamma chain, mitochondrial precursor ",4.41315831,5,0.02487724451424,,,,,,,,,
IPI00313558,Q91W48,"archain 1 ",4.2615810778769,5,,,,,,,0.02418002540492,,,
IPI00313841,P51863,"Vacuolar ATP synthase subunit d ",3.95203973942948,3,,,,,,0.02278528972302,,,,
IPI00314019,P48678,"Lamin A ",3.249165114,5,,,,,,,,,,550.977353790704
IPI00314153,Q91WQ3,"Tyrosyl-tRNA synthetase, cytoplasmic ",3.75467881663256,5,,,,,,,,,0.00109657068121,
IPI00314191,P48758,"Carbonyl reductase 1 ",4.49439170630082,5,,,,,,,,,0.00028550224308,
IPI00314202,Q8C1I3,"Bile acid CoA: amino acid N-acyltransferase ",4.13655351075636,1,,,,,,,,,2.37822001263882E-05,
IPI00314225,Q91X44,"glucokinase regulatory protein ",4.10217602487752,5,,,,,,,,,0.00060617701847,
IPI00314510,Q91XE4,"Aspartoacylase 2 ",3.77184402871178,3,,,,,,,,,0.01101195516677,
IPI00314513,Q91XE8,"Hypothetical protein ",4.44844203930225,2,,,0.03307555827211,,,,,,,
IPI00314673,Q91Y74,"Sialyltransferase 4C ",3.60013347632659,2,,,0.01137443780948,0.00970241804956,,,,,,
IPI00314736,O35381,"Acidic leucine-rich nuclear phosphoprotein 32 family member A ",4.00944527158897,5,,,,,,,,,0.02125843726467,
IPI00314748,O88342,"WD repeat domain 1 ",4.16004825283976,5,,,,,,0.00446225416089,0.02706068622494,,0.00729682758902,
IPI00314788,Q91YI0,"Argininosuccinate lyase ",5.93366668952689,5,,,,,,,0.02896479359571,,0.01082334742112,
IPI00314793,Q9CWB1,"pyruvate kinase 3, full insert sequence. ",3.68784400140542,4,,,,,,,,,0.00095772563133,
IPI00314831,Q91YP5,"ELAV ",3.63425611841227,2,,,,,,0.00393475665347,0.00154157962116,,,13.6590826842347
IPI00314844,Q91YR1,"Twinfilin 1 ",3.57198128510023,3,,,,,,,,,0.00047297105687,
IPI00314854,Q9DBI6,"unknown EST, full insert sequence ",3.57086218562168,3,,,,,,,,,,4.71569986061419
IPI00314883,P39054,"Dynamin 2 ",4.30014504235025,5,,,,,,0.00576043158645,0.01153220280527,,0.0015599991471,2.4954303288545
IPI00314886,Q91YW3,"DnaJ (Hsp40) homolog, subfamily C, member 3 ",4.02368267437045,5,,0.00213494862114,,,,,,,,
IPI00314909,O35423,"Serine--pyruvate aminotransferase, mitochondrial precursor ",3.99706809590904,3,0.11441659897249,,,,,,,,0.00145331301729,
IPI00314948,O88428,"Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthethase 2 ",3.9516167020069,5,,,,,,0.01356550433006,0.00999557188144,,0.00325483959374,
IPI00314950,P14869,"60S acidic ribosomal protein P0 ",5.00220868240463,5,,0.03062033551835,,,,0.00036404329938,,,,
IPI00314972,Q91ZA3,"Propionyl CoA-carboxylase alpha-subunit ",2.432076245,4,0.10127494777009,,,,,,,,,
IPI00315100,Q9QUI0,"Transforming protein RhoA ",3.6695798926847,2,,0.00635854058998,0.01794842740361,,0.01556406435492,,0.02689377503918,,,
IPI00315135,Q9CPQ3,"Mitochondrial import receptor subunit TOM22 homolog ",3.324183527,2,0.09213393222244,,,,,,,,,
IPI00315166,Q9CQ16,"ribosomal protein L27a, full insert sequence ",4.68641606059037,3,,,,,,0.03188430679495,0.00111050239914,,,
IPI00315187,Q9CYS0,"hypothetical protein, full insert sequence ",3.55268989825827,3,,,,,,0.03235972997453,,,,
IPI00315226,O88568,"Heterogenous nuclear ribonucleoprotein U ",3.83947960508949,5,,,,,,0.00384398198995,0.00307658640704,,,9.85795499310326
IPI00315227,O88569,"Heterogeneous nuclear ribonucleoproteins A2/B1 ",4.00197565409884,5,,,,,,0.02539638633204,0.04108990220577,,0.0001428205068,50.3353546903489
IPI00315299,P29391,"ferritin light chain 1, full insert sequence ",3.62677521966385,4,,,,,,,,,0.03697940871552,
IPI00315302,Q9CQ75,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2 ",4.221350309,1,0.01915113996001,,,,,,,,,
IPI00315452,P23492,"Purine nucleoside phosphorylase ",4.95137357771523,5,,,,,,,,,0.00046098486508,
IPI00315488,Q9D0I9,"Arginyl-tRNA synthetase ",4.28610629695349,5,,,,,,,,,0.00419938017993,
IPI00315538,Q9D0M1,"RIKEN cDNA 5730409F23 ",3.6669161722104,5,,,,,,0.04192765251347,0.01842155821874,,,
IPI00315548,O09167,"ribosomal protein L21, full insert sequence ",4.50143169755789,3,,,,0.04052015975338,,0.00580065795078,,,,
IPI00315581,O35660,"Glutathione S-transferase Mu 6 ",5.92032482913519,3,,,,,,,,,0.000907186359,
IPI00315879,Q9D1A2,"Cytosolic nonspecific dipeptidase ",3.99637038470773,5,,,,,,,,,0.0009402788206,
IPI00316067,O88736,"Estradiol 17-beta-dehydrogenase 7 ",3.75898444571538,5,,0.0140551169922,,,,,0.02892120287898,,,
IPI00316133,Q9CS54,"signal recognition particle 72 ",3.63124025266891,5,,0.01981635932095,,,,,,,,
IPI00316314,Q9QXE0,"2-hydroxyphytanoyl-CoA lyase ",3.95407329778149,5,,,,,,,,,0.00236984413385,
IPI00316329,P04104,"keratin complex 2, basic, gene 1, full insert sequence ",4.46987448854989,2,,,,0.03507055716035,,,,,,
IPI00316359,Q9QXK3,"Coatomer gamma-2 subunit ",3.95533087673186,3,,,,,,,0.03952787211695,,,
IPI00316682,Q9QYE6,"Golgi autoantigen, golgin subfamily A member 5 ",3.42444088038851,2,,,6.95109366549615E-05,,,,,,,
IPI00316822,O88962,"Cytochrome P450 8B1 ",3.9742955035679,5,,,,0.01333194130457,,,,,,
IPI00317074,Q9QZD8,"Mitochondrial dicarboxylate carrier ",3.95351965,2,0.12281110600098,,,,,,,,,
IPI00317081,Q9QZE5,"Coat protein gamma-cop ",4.44077358815741,5,,,,,0.03078723075278,0.02992697315002,0.00862278983081,,,
IPI00317216,Q9CV24,"eukaryotic translation initiation factor 2A, full insert sequence ",4.09112733782432,5,,0.04291844800141,,,,0.00735316125425,,,0.00223382589277,
IPI00317309,P48036,"Annexin A5 ",4.59886585670442,5,,,,,,,,,0.00028866413284,
IPI00317356,P52430,"Serum paraoxonase/arylesterase 1 ",4.54541066899906,5,,0.01080376738201,,,,,,,,
IPI00317590,P62270,"40S ribosomal protein S18 ",5.11140751223745,5,,,,0.01923676785459,,0.00627597115983,,,,
IPI00317604,Q9D662,"Protein transport protein Sec23B ",4.22319374992564,5,,,,,,0.00481466796019,,0.02439639008145,,
IPI00317794,P09405,"nucleolin, full insert sequence ",4.18191760620992,5,,0.00632145419501,,,,0.00141649798052,0.00930460496463,,,
IPI00317876,Q9CX03,"THREONYL-TRNA SYNTHETASE homolog, similar to",4.35550349178666,5,,,,,,,,,0.01167196329922,
IPI00317891,O35691,"Mus musculus adult male thymus cDNA, RIKEN full-length enriched library, clone:5830474F19 product:pinin, full insert sequence ",3.755806587,2,,,,,,,,,,36.1852528572751
IPI00318048,Q9D6Z1,"Nucleolar protein Nop56 ",2.796614835,5,,,,,,,,,,42.6342881852417
IPI00318182,Q8CDM9,"talin 2, full insert sequence ",3.71954531182527,2,,,,,,,0.00091274809246,,,
IPI00318204,Q9D7G0,"Sid6061p ",5,,,,,,,0.03384852071346,,,,
IPI00318210,Q9EQ20,"Methylmalonate-semialdehyde dehydrogenase ",4.562403096,5,0.01168963575769,,,,,,,,,
IPI00318415,Q9CXR8,"RSLY1P homolog ",3.71041855705143,5,,,0.04612244115226,,0.01313993179672,0.02137032642973,,,,
IPI00318492,P25444,"40S ribosomal protein S2 ",5.06535569462903,5,,,,0.03511560636426,,0.00922823046371,0.01443778988226,,,
IPI00318545,Q9Z0S1,"3'(2'),5'-bisphosphate nucleotidase 1 ",3.95188339600124,5,,,,,,,,,0.0001863554591,
IPI00318577,Q9EQF5,"Dihydropyrimidinase ",4.81065373957596,5,,,,,,,,0.02810858434801,0.01913568632373,
IPI00318595,Q9EQH2,"Adipocyte-derived leucine aminopeptidase precursor ",3.99253999789546,5,,0.00945757427808,,,,,,,,
IPI00318614,Q8C2R9,"isocitrate dehydrogenase 2 (NADP+), mitochondrial ",4.19579660909717,5,0.07456897243982,,,,,,,,0.00090299033756,
IPI00318619,Q8CEG4,"valosin containing protein, full insert sequence ",5.42208340273133,5,,,,,,,,,0.04617302693047,
IPI00318750,Q99LB2,"Dehydrogenase/reductase SDR family member 4 ",3.802449051,3,0.06062047550796,,,,,,,,,
IPI00319231,P11174,"ribosomal protein S15 ",4.12676936000646,5,,0.04135601833357,,,,,,,,
IPI00319320,P28660,"Nck-associated protein 1 ",3.032994008,1,0.10079710839639,,,,,,,,,
IPI00319438,Q9CZW5,"Mitochondrial precursor proteins import receptor ",3.587638051,2,,,,,,,,,,10.910925363722
IPI00319488,Q6PAK0,"golgi autoantigen, golgin subfamily b, macrogolgin 1 ",3.54846190571048,5,,,0.00983171760364,,,,,,,
IPI00319509,P97449,"alanyl (membrane) aminopeptidase ",3.63709542599972,5,,,,,,0.02782911384982,,,,
IPI00319518,Q9DBP9,"protease, serine, 15 ",3.582678192,1,0.00376979121708,,,,,,,,,
IPI00319525,Q9ET01,"Glycogen phosphorylase, liver form ",6.28219844102687,5,,,,,,,0.02435115950084,,,
IPI00319652,P11352,"Glutathione peroxidase ",5.06900681753968,5,,,,,,,,,0.00033573040569,
IPI00319665,Q8CHQ9,"Camello-like 2 ",4.27464022843273,5,,0.02201541515241,,,,,,,,
IPI00319689,Q8CI51,"Enigma homolog ",3.41109245153389,3,,,,,,0.00049624600272,,,,
IPI00319973,O55022,"progesterone receptor membrane component ",4.80272321589029,5,,,,,0.00192118338419,,,,,
IPI00319994,P06151,"lactate dehydrogenase 1, A chain ",5.54036797444377,5,,,,,,,0.02340985953497,,0.00039965490054,
IPI00320016,Q99K48,"Non-POU-domain-containing, octamer binding protein ",3.29839688714616,1,,,0.03209727747061,,,,,,,20.1847991072451
IPI00320028,Q99JW2,"Aminoacylase 1 ",3.33157497698323,3,,,,,,,,,0.00345812536975,
IPI00320065,P11609,"T-cell surface glycoprotein CD1d1 precursor ",3.67628779565948,3,,,0.03817843463058,,0.01907944272074,,0.00086816648348,,,
IPI00320163,Q91VC6,"glutamate-ammonia ligase (glutamine synthase) ",5.36110770672594,5,,0.00559096296534,,,,0.01814930940491,,,,
IPI00320217,P80314,"T-complex protein 1, beta subunit ",4.65662049394711,5,,0.01188156795032,,,,0.01334650211001,0.00904866774002,,0.00178247046935,
IPI00320400,Q9DCD0,"6-phosphogluconate dehydrogenase, decarboxylating ",3.99700489426187,5,,,,,,,,,0.00017996038297,
