"protein ID","gene name","GI number","protein name","protein description",COG,aproNOG,PSORTb,"LipoP prediction","topology class","BOMP betabarrel","Li OM protein",POI,"selected marker protein",identified,"Cytu OGEprot","Cyti OGEprot","Tmu OGEprot","Tmi OGEprot","Imu OGEprot","Imi OGEprot","Omu OGEprot","Omi OGEprot","Cytu Gelfilt","Cyti Gelfilt","Tmu Gelfilt","Tmi Gelfilt","Imu Gelfilt","Imi Gelfilt","Cytu OGEpep","Cyti OGEpep","Tmu OGEpep","Tmi OGEpep","Imu OGEpep","Imi OGEpep","Omu OGEpep","Omi OGEpep","normalized spectral count proportion (TM)","exclusive localization","predominant localization","P-score Cyt","P-score TM","spectral count proportion (OM)","exclusive localization","predominant localization","P-score IM","P-score OM","predominant localization","KNN classification (based on markers)","KNN classification (based on pred. SCL)","potential SCL change","OM candidate","PP candidate (KNN, l=9 constraint)","PP candidates (KNN, l=8 constraint)","KNN based potential SCL change"
BH00590,,49474883,"PTS system transporter subunit IIA",,"COG2893 (Phosphotransferase system, mannose/fructose-specific component IIA)","aproNOG07793 (PTS system fructose subfamily IIA component protein)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,,,,0,0,0,IM,IM,8.8,0,IM,,IM,,,,,
BH00600,hprK,49474884,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1493 (Serine kinase of the HPr protein, regulates carbohydrate metabolism)","aproNOG11397 (Hpr kinase)",Unknown,,,,,,,1,0,1.35238095238095,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,18.2337662337662,12,16,4,6,0.94,,TM,0,9.9,0.22222222222222,,IM,6.9,1.3,IM,IM,IM,,,,,
BH00610,batS,49474885,"two-component sensor histidine kinase",,"COG0642 (Signal transduction histidine kinase)","aproNOG00593 (Histidine kinase)","Cytoplasmic Membrane",,transmembrane,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH00620,batR,49474886,"transcriptional regulator",,"COG0745 (Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain)","aproNOG03091 (Two component transcriptional regulator protein)",Cytoplasmic,,,,,"2CR effectors",,1,81,233.961904761905,507,2087.06493506494,527,2162,28,117,26,150.114285714286,82,983.220779220779,313,910,59,132.533333333333,201,671.844155844156,299,1168,50,105,0.87,,TM,0,10,0.0673249551167,,IM,10,0,IM,,IM,,,,,
BH00630,,49474887,"LysM domain/BON superfamily protein",,"COG1652 (Uncharacterized protein containing LysM domain)","aproNOG09837 (Lysm domain/BON superfamily protein)",Unknown,,,,,,,1,10,35.1619047619048,156,96.7792207792208,89,65,44,6,28,32.4571428571429,14,35.0649350649351,212,20,51,110.895238095238,76,72.9350649350649,162,91,99,52,0.63,,,0,0,0.33059210526316,,,,,,Cyt,IM,,,,,"IM to Cyt"
BH00640,,49474888,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG2847 (Uncharacterized protein conserved in bacteria)",aproNOG09660,Unknown,,,,,,,1,58,68.9714285714286,22,2.80519480519481,18,1,1,0,26,8.11428571428571,5,4.20779220779221,37,0,80,52.7428571428571,7,0,22,3,1,1,0.12,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,x,
BH00650,dnaK,49474889,"molecular chaperone DnaK","heat shock protein 70; assists in folding of nascent polypeptide chains; refolding of misfolded proteins; utilizes ATPase activity to help fold; co-chaperones are DnaJ and GrpE; multiple copies in some bacteria","COG0443 (Molecular chaperone)","aproNOG00067 (Molecular chaperone DnaK; heat shock protein 70; assists in folding of nascent polypeptide chains; refolding of misfolded proteins; utilizes ATPase activity to help fold; co-chaperones are DnaJ and GrpE; multiple copies in some bacteria)",Cytoplasmic,,,,,,,1,349,609.92380952381,391,583.480519480519,273,435,87,49,349,800.609523809524,215,253.87012987013,334,312,674,1314.51428571429,259,338.025974025974,348,395,98,87,0.33,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH00660,dnaJ1,49474890,"molecular chaperone DnaJ","chaperone Hsp40; co-chaperone with DnaK; Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins and by disaggregating proteins, also in an autonomous, dnaK-independent fashion","COG0484 (DnaJ-class molecular chaperone with C-terminal Zn finger domain)","aproNOG01001 (Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins and by disaggregating proteins, also in an autonomous, dnaK-independent fashion. Unfolded proteins bind initially to dnaJ; upon interaction with the dnaJ-bound protein, dnaK hydrolyzes its bound ATP, resulting in the formation of a stable complex. GrpE releases ADP from dnaK; ATP binding to dnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between dnaJ, dnaK and grpE are required for fully efficient)",Cytoplasmic,,,,,,,1,8,12.1714285714286,223,122.025974025974,101,135,12,3,6,16.2285714285714,43,37.8701298701299,97,79,19,36.5142857142857,68,105.194805194805,148,129,21,17,0.86,,TM,0,10,0.09363957597173,,IM,10,0,IM,,IM,,,,,
BH00690,argB,49474891,"acetylglutamate kinase","catalyzes the phosphorylation of N-acetyl-L-glutamate to form N-acetyl-L-glutamate 5-phosphate","COG0548 (Acetylglutamate kinase)","aproNOG01644 (Acetylglutamate kinase)",Cytoplasmic,,,,,,,1,28,29.752380952381,65,68.7272727272727,47,46,9,0,11,4.05714285714286,0,7.01298701298701,14,0,7,13.5238095238095,36,47.6883116883117,65,56,7,5,0.71,,,0,0.3,0.08936170212766,,,,,,Cyt,,,,,,
BH00700,,49474892,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG0697 (Permeases of the drug/metabolite transporter (DMT) superfamily)",aproNOG04560,"Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,4,5.61038961038961,4,4,0,0,0,0,0,8.41558441558442,3,2,4,4.05714285714286,5,2.80519480519481,13,13,2,2,0.76,,TM,0,4.9,0.10526315789474,,IM,8.9,0,IM,IM,IM,,,,,
BH00710,lepA,49474893,"GTP-binding protein LepA","binds to the ribosome on the universally-conserved alpha-sarcin loop","COG0481 (Membrane GTPase LepA)","aproNOG00042 (Gtp-Binding protein LepA)","Cytoplasmic Membrane",,,,,,,1,10,4.05714285714286,19,15.4285714285714,6,2,0,0,0,4.05714285714286,0,11.2207792207792,9,5,6,2.7047619047619,25,21.038961038961,49,65,10,3,0.77,,TM,0,6.8,0.0962962962963,,IM,9.1,0,IM,IM,IM,,,,,
BH00720,dapD,49474894,"2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase","catalyzes the formation of N-succinyl-2-amino-6-ketopimelate from succinyl-CoA and tetrahydrodipicolinate in the lysine biosynthetic pathway","COG2171 (Tetrahydrodipicolinate N-succinyltransferase)","aproNOG00945 (2,3,4,5-Tetrahydropyridine-2,6 protein)",Cytoplasmic,,,,,,,1,24,37.8666666666667,4,0,1,0,0,0,9,6.76190476190476,4,0,7,4,13,10.8190476190476,9,12.6233766233766,23,17,4,2,0.23,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH00730,,49474895,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1611 (Predicted Rossmann fold nucleotide-binding protein)",aproNOG02773,Cytoplasmic,,,,,,,1,3,4.05714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0.12,,Cyt,9.6,0,,,,,,Cyt,,Cyt,,,,,
BH00740,truA,49474896,"tRNA pseudouridine synthase A","mediates pseudouridylation (positions 38, 39, 40) at the tRNA anticodon region which contributes to the structural stability","COG0101 (Pseudouridylate synthase)","aproNOG00091 (Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs (By similarity) protein)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.35238095238095,5,1.4025974025974,5,7,0,0,0.73,,,0.4,3.2,0,,,,,,,IM,,,,,
BH00750,fmt,49474897,"methionyl-tRNA formyltransferase",,"COG0223 (Methionyl-tRNA formyltransferase)","aproNOG00747 (Modifies the free amino group of the aminoacyl moiety of methionyl-tRNA(fMet). The formyl group appears to play a dual role in the initiator identity of N-formylmethionyl-tRNA by: promoting its recognition by IF2 and impairing its binding to EFTu-GTP protein)",Cytoplasmic,,,,,,,1,3,8.11428571428571,0,0,1,0,0,0,2,1.35238095238095,1,0,1,0,8,13.5238095238095,6,7.01298701298701,31,24,5,1,0.28,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH00760,def,49474898,"peptide deformylase","cleaves off formyl group from N-terminal methionine residues of newly synthesized proteins; binds iron(2+)","COG0242 (N-formylmethionyl-tRNA deformylase)","aproNOG05243 (Peptide deformylase)",Cytoplasmic,,,,,,,1,0,0,16,8.41558441558442,0,6,1,0,4,0,0,14.025974025974,5,3,0,1.35238095238095,11,12.6233766233766,27,18,3,2,0.92,,TM,0,10,0.10526315789474,,IM,7,1.1,IM,IM,IM,,,,,
BH00770,,49474899,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG1322 (Uncharacterized protein conserved in bacteria)",aproNOG04352,"Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,5,0,5,1,0,0,0,0,1,7.01298701298701,19,4,0,0,44,39.2727272727273,85,42,9,3,1,TM,TM,0,10,0.08275862068966,,IM,8.6,0,IM,IM,IM,,,,,
BH00780,,49474900,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG4764 (Uncharacterized protein conserved in bacteria)",aproNOG06075,"Cytoplasmic Membrane",SpII,,,,,,1,0,0,23,1.4025974025974,5,1,1,0,0,0,0,14.025974025974,23,3,0,0,9,7.01298701298701,48,26,13,2,1,TM,TM,0,10,0.16666666666667,,IM,7,1.2,IM,IM,IM,,,,,
BH00790,,49474901,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG5568 (Uncharacterized small protein)",aproNOG12248,Unknown,,,,,,,1,7,5.40952380952381,0,14.025974025974,1,1,0,0,0,0,0,0,3,1,1,4.05714285714286,4,0,6,12,0,0,0.51,,,3.7,0,0,,,,,,,Cyt,,,,,
BH00800,ibpA1,49474902,"heat shock protein",,"COG0071 (Molecular chaperone (small heat shock protein))","aproNOG07007 (Heat shock protein)",Cytoplasmic,,,,,,,1,0,0,25,8.41558441558442,0,1,0,0,7,0,4,74.3376623376623,72,42,7,10.8190476190476,23,35.0649350649351,51,52,11,10,0.87,,TM,0,10,0.168,,IM,5.9,0,IM,IM,IM,,,,,
BH00810,nth,49474903,"endonuclease III",,"COG0177 (Predicted EndoIII-related endonuclease)","aproNOG01460 (Endonuclease III)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4025974025974,0,1,0,0,1,TM,TM,0,2.5,0,IM,IM,3,0,IM,,IM,,,,,
BH00820,rpmI,49474904,"50S ribosomal protein L35",,"COG0291 (Ribosomal protein L35)","aproNOG11444 (Ribosomal protein L35)",Unknown,,,,,"Ribosome 50S",,1,3,4.05714285714286,22,7.01298701298701,2,5,8,14,22,18.9333333333333,17,18.2337662337662,32,38,17,18.9333333333333,8,15.4285714285714,17,11,8,11,0.51,,,3.5,0,0.53947368421053,,,,,,,,,,,,
BH00830,rplT,49474905,"50S ribosomal protein L20","binds directly to 23S ribosomal RNA prior to in vitro assembly of the 50S ribosomal subunit","COG0292 (Ribosomal protein L20)","aproNOG06459 (Binds directly to 23S ribosomal RNA and is necessary for the in vitro assembly process of the 50S ribosomal subunit. It is not involved in the protein synthesizing functions of that subunit (By similarity))",Cytoplasmic,,,,,"Ribosome 50S",,1,2,0,155,91.1688311688312,16,31,14,21,30,24.3428571428571,52,32.2597402597403,76,89,52,51.3904761904762,24,25.2467532467532,69,79,46,39,0.7,,,0,0.1,0.38095238095238,,,,,,,,,,,,
BH00840,pheS,49474906,"phenylalanyl-tRNA synthetase subunit alpha","catalyzes a two-step reaction, first charging a phenylalanine molecule by linking its carboxyl group to the alpha-phosphate of ATP, followed by transfer of the aminoacyl-adenylate to its tRNA; forms a heterotetramer of alpha(2)beta(2); binds two magnesium ions per tetramer; type 1 subfamily","COG0016 (Phenylalanyl-tRNA synthetase alpha subunit)","aproNOG01602 (Phenylalanyl tRNA synthetase)",Cytoplasmic,,,,,,,1,32,31.1047619047619,6,8.41558441558442,4,6,0,0,6,17.5809523809524,0,1.4025974025974,3,2,13,17.5809523809524,4,15.4285714285714,22,30,3,2,0.23,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH00850,pheT,49474907,"phenylalanyl-tRNA synthetase subunit beta","catalyzes a two-step reaction, first charging a phenylalanine molecule by linking its carboxyl group to the alpha-phosphate of ATP, followed by transfer of the aminoacyl-adenylate to its tRNA; forms a tetramer of alpha(2)beta(2); binds two magnesium ions per tetramer; type 2 subfamily","COG0073 (EMAP domain); COG0072 (Phenylalanyl-tRNA synthetase beta subunit)","aproNOG01679 (Phenylalanyl-Trna synthetase subunit beta; catalyzes a two-step reaction, first charging a phenylalanine molecule by linking its carboxyl group to the alpha-phosphate of ATP, followed by transfer of the aminoacyl-adenylate to its tRNA; forms a tetramer of alphabeta; binds two magnesium ions per tetramer; type 2 subfamily)",Cytoplasmic,,,,,,,1,26,27.0476190476191,22,28.0519480519481,9,26,0,0,10,21.6380952380952,0,0,0,3,16,22.9904761904762,42,67.3246753246753,58,66,9,8,0.56,,,0.2,0,0.09659090909091,,,,,,Cyt,Cyt,,,,,
BH00860,yfeA,49474908,"Iron transport protein yfeA",,"COG0803 (ABC-type metal ion transport system, periplasmic component/surface adhesin)","aproNOG01762 (Periplasmic solute binding protein)",Periplasmic,SpII,transmembrane,,,"ABC solute",PP,1,23,47.3333333333333,0,0,0,0,0,0,5,10.8190476190476,0,0,0,0,2,1.35238095238095,1,0,0,5,0,0,0.01,,Cyt,10,0,,,,,,Cyt,,Cyt,,,x,x,
BH00870,yfeB,49474909,"Iron transport protein yfeB",,"COG1121 (ABC-type Mn/Zn transport systems, ATPase component)","aproNOG01528 (ABC transporter protein)","Cytoplasmic Membrane",,,,,"ABC ATP",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.61038961038961,10,8,2,0,1,TM,TM,0,9.8,0.1,,,9.6,0.1,,IM,IM,,,,,
BH00880,yfeC,49474910,"Iron transport system membrane protein yfeC",,"COG1108 (ABC-type Mn2+/Zn2+ transport systems, permease components)",aproNOG00408,"Cytoplasmic Membrane",,transmembrane,,,"ABC membrane",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH00890,yfeD,49474911,"Iron transport system membrane protein yfeD",,"COG1108 (ABC-type Mn2+/Zn2+ transport systems, permease components)",aproNOG03189,"Cytoplasmic Membrane",,transmembrane,,,"ABC membrane",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
BH00900,,49474912,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG2832 (Uncharacterized protein conserved in bacteria)",aproNOG09978,"Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,,,,0,0,0,IM,IM,8.3,0,IM,,IM,,,,,
BH00910,pncB,49474913,"nicotinate phosphoribosyltransferase","catalyzes the formation of nictonate and 5-phospho-alpha-D-ribose 1-diphosphate from nicotinate D-ribonucleotide and diphosphate","COG1488 (Nicotinic acid phosphoribosyltransferase)","aproNOG00839 (Nicotinate phosphoribosyltransferase; catalyzes the formation of nictonate and 5-phospho-alpha-D-ribose 1-diphosphate from nicotinate D-ribonucleotide and diphosphate)",Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,5,17.5809523809524,5,1.4025974025974,0,1,13,14.8761904761905,4,5.61038961038961,3,10,2,2,0.24,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH00920,,49474914,"cyclic beta 1-2 glucan synthetase",,"COG3459 (Cellobiose phosphorylase)","aproNOG01088 (Beta-1,2-Glucan protein)","Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54,43.4805194805195,107,95,15,2,1,TM,TM,0,10,0.07762557077626,,,10,0,,IM,IM,,,,,
BH00930,rpsA,49474915,"30S ribosomal protein S1","in Escherichia coli this protein is involved in binding to the leader sequence of mRNAs and is itself bound to the 30S subunit; autoregulates expression via a C-terminal domain; in most gram negative organisms this protein is composed of 6 repeats of the S1 domain while in gram positive there are 4 repeats; the S1 nucleic acid-binding domain is found associated with other proteins","COG0539 (Ribosomal protein S1)","aproNOG00589 (30S ribosomal protein S1; in Escherichia coli this protein is involved in binding to the leader sequence of mRNAs and is itself bound to the 30S subunit; autoregulates expression via a C-terminal domain; in most gram negative organisms this protein is composed of 6 repeats of the S1 domain while in gram positive there are 4 repeats; the S1 nucleic acid-binding domain is found associated with other proteins)",Cytoplasmic,,,,,"Ribosome 30S",,1,198,224.495238095238,231,210.38961038961,146,143,16,7,137,217.733333333333,68,113.61038961039,278,163,61,100.07619047619,183,185.142857142857,244,213,61,38,0.51,,,1.1,0,0.1405529953917,,,,,,Cyt,Cyt,,,,,
BH00940,cmk,49474916,"cytidylate kinase","Catalyzes the formation of (d)CDP from ATP and (d)CMP","COG0283 (Cytidylate kinase)","aproNOG04336 (Cytidylate kinase)",Cytoplasmic,,,,,,,1,0,0,18,0,4,0,0,0,4,0,0,1.4025974025974,7,3,0,1.35238095238095,17,19.6363636363636,41,32,3,0,0.91,,TM,0,10,0.0375,,IM,7.8,0,IM,IM,IM,,,,,
BH00950,aroA,49474917,"3-phosphoshikimate 1-carboxyvinyltransferase","catalyzes the formation of 5-O-(1-carboxyvinyl)-3-phosphoshikimate from phosphoenolpyruvate and 3-phosphoshikimate in tryptophan biosynthesis","COG0128 (5-enolpyruvylshikimate-3-phosphate synthase)","aproNOG02137 (3-Phosphoshikimate 1-carboxyvinyltransferase)",Cytoplasmic,,,,,,,1,48,83.847619047619,23,15.4285714285714,24,13,0,0,0,4.05714285714286,0,0,0,0,8,4.05714285714286,20,21.038961038961,34,28,9,2,0.35,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH00960,,49474918,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG4530 (Uncharacterized protein conserved in bacteria)",aproNOG08605,Cytoplasmic,,,,,,,1,0,1.35238095238095,0,0,0,0,0,0,11,10.8190476190476,3,5.61038961038961,12,2,23,25.6952380952381,0,0,9,11,0,0,0.11,,Cyt,10,0,,,,,,Cyt,,Cyt,,,,,
BH00980,ilvD,49474919,"dihydroxy-acid dehydratase","catalyzes the dehydration of 2,3-dihydroxy-3-methylbutanoate to 3-methyl-2-oxobutanoate in valine and isoleucine biosynthesis","COG0129 (Dihydroxyacid dehydratase/phosphogluconate dehydratase)","aproNOG01267 (Dihydroxy-Acid dehydratase)",Cytoplasmic,,,,,,,1,17,16.2285714285714,15,7.01298701298701,1,5,0,0,25,39.2190476190476,4,4.20779220779221,4,6,42,45.9809523809524,22,25.2467532467532,33,37,5,3,0.29,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH01000,mutS,49474920,"DNA mismatch repair protein MutS","This protein performs the mismatch recognition step during the DNA repair process","COG0249 (Mismatch repair ATPase (MutS family))","aproNOG01964 (DNA mismatch repair protein MutS)",Cytoplasmic,,,,,,,1,17,14.8761904761905,20,15.4285714285714,24,23,0,1,4,6.76190476190476,0,9.81818181818182,6,2,7,10.8190476190476,47,72.9350649350649,92,120,28,14,0.73,,,0,2.5,0.14238410596026,,,,,,,IM,,,,,
BH01010,maeB,49474921,"malic enzyme","NADP-dependent; catalyzes the oxidative decarboxylation of malate to form pyruvate; decarboxylates oxaloacetate","COG0280 (Phosphotransacetylase); COG0281 (Malic enzyme)","aproNOG00590 (Malic enzyme)",Cytoplasmic,,,,,,,1,96,114.952380952381,41,57.5064935064935,23,58,1,0,21,56.8,0,5.61038961038961,8,0,12,27.0476190476191,40,49.0909090909091,71,91,5,2,0.37,,Cyt,10,0,,,,,,Cyt,Cyt,Cyt,,,,,
BH01020,secB,49474922,"preprotein translocase subunit SecB","molecular chaperone that is required for the normal export of envelope proteins out of the cell cytoplasm; in Escherichia coli this proteins forms a homotetramer in the cytoplasm and delivers proteins to be exported to SecA","COG1952 (Preprotein translocase subunit SecB)","aproNOG06948 (One of the proteins required for the normal export of preproteins out of the cell cytoplasm. It is a molecular chaperone that binds to a subset of precursor proteins, maintaining them in a translocation-competent state. It also specifically binds to its receptor secA (By similarity))",Cytoplasmic,,,,,,,1,24,31.1047619047619,51,23.8441558441558,15,23,1,1,9,9.46666666666667,6,1.4025974025974,14,8,13,8.11428571428571,16,8.41558441558442,19,11,2,2,0.53,,,1.8,0,0.08108108108108,,,,,,Cyt,Cyt,,,,,
BH01030,,49474923,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG3030 (Protein affecting phage T7 exclusion by the F plasmid)",,"Cytoplasmic Membrane",,transmembrane,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5.61038961038961,9,6,0,0,1,TM,TM,0,9.8,0,IM,IM,10,0,IM,IM,IM,,,,,
BH01040,,49474924,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG4395 (Uncharacterized protein conserved in bacteria)","aproNOG05045 (Import inner membrane translocase, subunit Tim44)",Unknown,,transmembrane,,,,,1,25,17.5809523809524,55,21.038961038961,30,2,0,0,10,2.7047619047619,8,21.038961038961,26,5,9,5.40952380952381,59,49.0909090909091,102,50,3,1,0.75,,TM,0,5.1,0.02127659574468,,IM,10,0,IM,Cyt,IM,,,,,"Cyt to IM"
BH01050,,49474925,"hypothetical protein (expressed, exptl. proteomics evidence)",,"COG2840 (Uncharacterized protein conserved in bacteria)",aproNOG08358,Cytoplasmic,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15.4285714285714,7,14,1,1,1,TM,TM,0,10,0.08695652173913,,,9.8,0,,IM,IM,,,,,
BH01080,hslO,49474926,"heat shock protein 33","becomes active under oxidative stress; four conserved cysteines bind a zinc atom when they are in the reduced state and the enzyme is inactive; oxidative stress results in oxidized cysteines, release of zinc, and binding of Hsp33 to aggregation-prone proteins; forms dimers and higher order oligomers","COG1281 (Disulfide bond chaperones of the HSP33 family)","aproNOG01337 (Hsp33-Like chaperonin; becomes active under oxidative stress; four cysteines bind a zinc atom when they are in the reduced state and the enzyme is inactive; oxidative stress results in oxidized cysteines, release of zinc, and binding of Hsp33 to aggregation-prone proteins; forms dimers and higher order oligomers)",Cytoplasmic,,,,,,,1,19,14.8761904761905,1,2.80519480519481,3,4,0,0,0,2.7047619047619,2,0,2,1,4,4.05714285714286,22,22.4415584415584,40,22,2,1,0.53,,,2.7,0,0.04166666666667,,,,,,,Cyt,,,,,
